#multi:
,mass A,,mass B,,mass C,,mass D,,
t,x,y,x,y,x,y,x,y,
1.358217E1,8.982410E-2,6.258907E-2,8.543178E-2,9.228280E-2,9.439376E-2,1.253574E-1,1.078117E-1,1.444882E-1
1.359883E1,8.950307E-2,6.284895E-2,8.518783E-2,9.241120E-2,9.362339E-2,1.253959E-1,1.062828E-1,1.450997E-1
1.361549E1,8.950307E-2,6.286423E-2,8.476412E-2,9.278354E-2,9.289154E-2,1.256270E-1,1.056713E-1,1.453138E-1
1.363215E1,8.948779E-2,6.304768E-2,8.472560E-2,9.292478E-2,9.208265E-2,1.264359E-1,1.049680E-1,1.457724E-1
1.364882E1,8.948779E-2,6.323112E-2,8.464857E-2,9.304033E-2,9.215969E-2,1.260507E-1,1.042036E-1,1.459559E-1
1.366548E1,8.922791E-2,6.323112E-2,8.430190E-2,9.314305E-2,9.173598E-2,1.262048E-1,1.035003E-1,1.462616E-1
1.368214E1,8.916676E-2,6.321584E-2,8.394239E-2,9.322009E-2,9.046487E-2,1.267056E-1,1.026136E-1,1.464451E-1
1.369881E1,8.889159E-2,6.320055E-2,8.294091E-2,9.342552E-2,8.992561E-2,1.267056E-1,1.020938E-1,1.466897E-1
1.371547E1,8.864700E-2,6.324641E-2,8.285103E-2,9.354107E-2,8.965598E-2,1.270137E-1,1.012988E-1,1.470261E-1
1.373213E1,8.840240E-2,6.332285E-2,8.271494E-2,9.369515E-2,8.915524E-2,1.268596E-1,1.007178E-1,1.472707E-1
1.374879E1,8.832597E-2,6.333813E-2,8.253775E-2,9.371826E-2,8.857746E-2,1.270522E-1,9.995339E-2,1.476070E-1
1.376546E1,8.811195E-2,6.333813E-2,8.228353E-2,9.371826E-2,8.834635E-2,1.269752E-1,9.983108E-2,1.473318E-1
1.378212E1,8.797436E-2,6.333813E-2,8.199079E-2,9.374907E-2,8.811524E-2,1.271678E-1,9.958646E-2,1.474236E-1
1.379878E1,8.771448E-2,6.338400E-2,8.185212E-2,9.375678E-2,8.780709E-2,1.273604E-1,9.934185E-2,1.474847E-1
1.381544E1,8.763805E-2,6.349101E-2,8.163642E-2,9.377219E-2,8.734487E-2,1.275915E-1,9.863858E-2,1.477599E-1
1.383211E1,8.763805E-2,6.362859E-2,8.148234E-2,9.378759E-2,8.688264E-2,1.275144E-1,9.839396E-2,1.476376E-1
1.384877E1,8.763805E-2,6.362859E-2,8.138219E-2,9.381070E-2,8.676709E-2,1.274374E-1,9.811877E-2,1.478211E-1
1.386543E1,8.765333E-2,6.362859E-2,8.135908E-2,9.381070E-2,8.657449E-2,1.273989E-1,9.784357E-2,1.480351E-1
1.388210E1,8.769919E-2,6.359802E-2,8.135908E-2,9.381070E-2,8.653598E-2,1.273219E-1,9.747665E-2,1.480963E-1
1.389876E1,8.769919E-2,6.358273E-2,8.135908E-2,9.381070E-2,8.645894E-2,1.272833E-1,9.744607E-2,1.481574E-1
1.391542E1,8.756161E-2,6.356744E-2,8.122042E-2,9.382611E-2,8.665153E-2,1.273219E-1,9.735434E-2,1.481880E-1
1.393208E1,8.745460E-2,6.359802E-2,8.111243E-2,9.417607E-2,8.622783E-2,1.274374E-1,9.717088E-2,1.482492E-1
1.394875E1,8.730173E-2,6.361330E-2,8.111243E-2,9.417607E-2,8.622783E-2,1.274374E-1,9.710972E-2,1.483103E-1
1.396541E1,8.713357E-2,6.375089E-2,8.111243E-2,9.417607E-2,8.615079E-2,1.277456E-1,9.704857E-2,1.484326E-1
1.398207E1,8.707242E-2,6.388847E-2,8.107811E-2,9.435909E-2,8.653598E-2,1.278611E-1,9.726261E-2,1.485855E-1
1.399873E1,8.707242E-2,6.401077E-2,8.116963E-2,9.446204E-2,8.707524E-2,1.278611E-1,9.799646E-2,1.484938E-1
1.401540E1,8.695013E-2,6.401077E-2,8.132977E-2,9.450780E-2,8.819227E-2,1.277070E-1,9.928069E-2,1.483103E-1
1.403206E1,8.696541E-2,6.401077E-2,8.199323E-2,9.451924E-2,8.988709E-2,1.273989E-1,1.023690E-1,1.475459E-1
1.404872E1,8.722529E-2,6.405663E-2,8.261093E-2,9.443916E-2,9.158191E-2,1.272448E-1,1.043259E-1,1.471790E-1
1.406539E1,8.722529E-2,6.405663E-2,8.304561E-2,9.437053E-2,9.235228E-2,1.273604E-1,1.061911E-1,1.466286E-1
1.408205E1,8.722529E-2,6.405663E-2,8.358324E-2,9.435909E-2,9.362339E-2,1.271293E-1,1.080257E-1,1.464145E-1
1.409871E1,8.748517E-2,6.376617E-2,8.452124E-2,9.407312E-2,9.512562E-2,1.265515E-1,1.096769E-1,1.455278E-1
1.411537E1,8.759218E-2,6.370503E-2,8.520757E-2,9.361556E-2,9.574191E-2,1.264359E-1,1.112975E-1,1.447328E-1
1.413204E1,8.766862E-2,6.362859E-2,8.573377E-2,9.345541E-2,9.639673E-2,1.263589E-1,1.123371E-1,1.444270E-1
1.414870E1,8.785207E-2,6.349101E-2,8.604262E-2,9.346685E-2,9.786043E-2,1.262433E-1,1.140800E-1,1.434486E-1
